278,149.58,-8890.00,-20.697,2.2101E-02,1,182,5.23E-02,566.1,3.97E+06,278
279,78.741,-5420.30,-8.8253,9.6171E-06,2,143.42,6.86E-02,469.7,3.36E+06,279
280,101.7,-10955.00,-10.829,7.1880E-18,6,239.15,3.28E-02,639.16,3.59E+06,280
281,114.748,-10643.00,-12.858,1.2491E-17,6,195.56,5.48E-04,588.1,3.90E+06,281
282,122.26,-10774.00,-13.943,1.0700E-42,15,200,4.15E-03,561,3.71E+06,282
283,84.635,-7078.40,-9.3,6.2702E-06,2,196.29,7.52E-01,561.08,3.71E+06,283
284,44.286,-5415.10,-3.0913,1.8580E-18,6,234.18,7.34E+01,560.95,3.70E+06,284
285,46.994,-4289.50,-3.7345,2.5424E-17,6,108.02,3.70E-05,464.8,3.56E+06,285
286,58.985,-6193.10,-5.2746,7.3986E-18,6,160.75,1.77E-03,584.3,3.54E+06,286
287,67.309,-6880.80,-6.4449,1.0148E-17,6,197.45,2.01E-01,598,3.47E+06,287
288,82.805,-5683.80,-9.4301,1.0767E-05,2,167.45,2.40E+00,481.2,4.17E+06,288
289,137.29,-7447.10,-19.01,2.1415E-02,1,163.83,2.05E-01,519,4.02E+06,289
290,72.958,-10943.00,-6.7902,1.0850E-18,6,372.38,2.93E+01,869,2.90E+06,290
291,95.444,-10113.00,-10.09,6.7603E-18,6,314.06,1.88E+02,694.25,6.06E+06,291
292,86.779,-8101.80,-9.5303,6.1367E-06,2,243.15,4.33E+00,653,4.06E+06,292
293,126.5,-12551.00,-15.002,7.7521E-06,2,404.15,7.90E+02,791,4.73E+06,293
294,57.069,-3682.70,-5.5662,6.5133E-06,2,136.87,1.83E+01,394,5.22E+06,294
295,59.078,-3492.60,-6.0669,1.0919E-05,2,85.47,1.68E-04,369.83,4.21E+06,295
296,84.6642,-8307.20,-8.5767,7.5091E-18,6,146.95,4.28E-07,536.8,5.17E+06,296
297,96.094,-8575.40,-10.292,1.6665E-17,6,185.26,1.95E-02,508.3,4.78E+06,297
298,64.268,-7298.90,-5.9109,4.8482E-18,6,199,2.48E-02,636,3.13E+06,298
299,80.581,-5896.10,-8.9301,8.2236E-06,2,170,1.31E+00,504.4,4.92E+06,299
300,54.552,-7149.40,-4.2769,1.1843E-18,6,252.45,1.31E+01,600.81,4.61E+06,300
301,82.699,-6703.50,-9.1506,7.5424E-06,2,180.26,1.69E-01,564.4,4.19E+06,301
302,115.16,-8433.90,-13.934,1.0346E-05,2,178.15,1.71E-02,549.73,3.37E+06,302
303,58.398,-5312.70,-5.2876,1.9913E-06,2,188.36,1.30E+01,496.95,4.74E+06,303
304,91.379,-8276.80,-10.176,5.6240E-06,2,173.55,1.81E-04,638.35,3.20E+06,304
305,43.905,-3097.80,-3.4425,9.9989E-17,6,87.89,1.17E-03,364.85,4.60E+06,305
306,104.08,-8036.70,-12.348,9.60E-06,2,180.25,2.11E-01,538,4.03E+06,306
307,60.43,-12376.00,-5.6572,2.60E-17,6,142.61,9.73E-03,517,4.75E+06,307
308,62.165,-5624.00,-5.8595,2.06E-17,6,159.95,6.51E-02,536.6,4.63E+06,308
309,212.8,-15420.00,-28.109,2.16E-05,2,213.15,9.29E-05,626,6.04E+06,309
310,48.651,-7289.50,-3.4453,1.01E-18,6,388.85,1.17E+04,683,5.93E+06,310
311,272.85,-9548.90,-40.089,6.37E-15,6,186.35,2.21E+05,259,3.75E+06,311
312,105.93,-8685.90,-12.42,7.56E-06,2,242.54,1.06E+01,636,3.82E+06,312
313,128.65,-16958.00,-13.872,2.16E-18,6,460.65,8.85E+02,806,4.73E+06,313
"314
","47.365
",-4084.50,-3.6469,"1.7990E-17
","6
","197.67
",1.67E+03,"430.75
",7.86E+06,"314
"
315,29.16,-2383.60,-1.1342,0,0,223.15,2.30E+05,318.69,3.77E+06,315
316,180.99,-12060.00,-22.839,7.24E-17,6,289.95,2.09E+04,490.85,8.19E+06,316
317,248.72,-32238.00,-30.009,4.80E-06,2,700.15,4.57E+03,1113,3.94E+06,317
318,110.52,-14045.00,-11.861,2.21E-18,6,329.35,4.14E-01,857,2.97E+06,318
319,140.47,-13231.00,-16.859,6.59E-06,2,279.01,2.53E-01,693,1.57E+06,319
320,54.898,-5305.40,-4.7627,1.43E-17,6,164.65,1.96E-01,540.15,5.20E+06,320
321,137.23,-10620.00,-17.908,1.45E-02,1,237.38,1.33E-01,720,3.62E+06,321
322,75.881,-6910.60,-7.9499,4.43E-06,2,176.99,1.54E-02,631.95,5.12E+06,322
323,57.963,-5901.50,-5.2048,9.13E-18,6,373.96,8.69E+04,568,2.87E+06,323
324,93.193,-7001.50,-10.738,8.23E-06,2,234.94,1.86E+02,579.35,5.70E+06,324
325,76.945,-6729.80,-8.179,5.30E-06,2,178.18,4.75E-02,591.75,4.08E+06,325
326,54.153,-6041.80,-4.5383,4.98E-18,6,236.5,4.47E+01,602,4.45E+06,326
327,137.45,-12549.00,-16.543,7.13E-06,2,267.76,2.51E-01,675,1.68E+06,327
328,56.55,-5681.90,-4.9815,1.24E-17,6,158.45,1.06E-02,535.15,3.04E+06,328
329,134.68,-6055.80,-19.415,2.86E-02,1,156.08,9.92E+00,433.25,4.10E+06,329
330,78.341,-8019.80,-8.1458,3.90E-06,2,247.79,3.71E+00,664.5,3.45E+06,330
331,85.301,-8215.90,-9.2166,4.80E-06,2,229.33,6.93E-01,649.1,3.21E+06,331
332,84.912,-6722.20,-9.5157,7.22E-06,2,165.78,1.71E-02,543.8,2.55E+06,332
333,83.105,-6903.70,-9.1858,6.47E-06,2,172.22,1.68E-02,573.5,2.81E+06,333
334,506.33,-37483.00,-69.22,2.74E-05,2,398.4,8.50E+00,846,3.41E+06,334
335,302,-24324.00,-40.13,1.74E-05,2,354,9.36E-01,828,3.02E+06,335
336,131,-11143.00,-15.855,8.19E-06,2,247.57,4.08E-01,639,1.95E+06,336
337,182.571,-17112.00,-22.125,1.13E-17,6,288.45,1.26E-01,703.9,2.12E+06,337
338,57.406,-5702.80,-5.0307,1.10E-17,6,180.35,7.06E-01,519.13,3.93E+06,338
339,55.682,-4439.30,-5.0136,1.97E-17,6,173.15,6.69E+01,454,4.89E+06,339
340,91.432,-5141.70,-10.981,1.43E-05,2,119.36,1.92E-02,432,5.75E+06,340
341,54.571,-5561.50,-4.712,1.07E-17,6,178.35,3.54E-01,543.15,3.06E+06,341
342,73.649,-7258.20,-7.3037,4.17E-06,2,273.16,6.11E+02,647.096,2.19E+07,342
343,85.099,-7615.90,-9.3072,5.56E-06,2,225.3,3.18E+00,617,3.53E+06,343
344,90.405,-7955.20,-10.086,5.96E-06,2,247.98,2.18E+01,630.3,3.74E+06,344
345,88.72,-7741.20,-9.8693,6.08E-06,2,286.41,5.76E+02,616.2,3.50E+06,345
